2007-10-28,3027 X,3027 Y,3028 X,3028 Y,3029 X,3029 Y,3030 X,3030 Y,3031 X,3031 Y,3032 X,3032 Y,3033 X,3033 Y,3034 X,3034 Y,3035 X,3035 Y,3036 X,3036 Y,3037 X,3037 Y,3039 X,3039 Y,3040 X,3040 Y
22:0,-,-,-,-,-,-,42.37089,-72.49893,-,-,-,-,42.37321,-72.518845,-,-,-,-,42.45933,-72.58213,-,-,-,-,-,-
22:1,-,-,-,-,-,-,42.3697,-72.501945,-,-,-,-,42.373196,-72.518875,-,-,-,-,42.457706,-72.58145,-,-,-,-,-,-
22:2,-,-,-,-,-,-,42.372868,-72.5011,-,-,-,-,42.374718,-72.51977,-,-,-,-,42.457714,-72.58147,-,-,-,-,-,-
22:3,-,-,-,-,-,-,42.3764,-72.50025,-,-,-,-,42.37671,-72.51991,-,-,-,-,-,-,-,-,-,-,-,-
22:4,-,-,-,-,-,-,42.37576,-72.50489,-,-,-,-,42.377815,-72.51986,-,-,-,-,-,-,-,-,-,-,-,-
22:5,-,-,-,-,-,-,42.375835,-72.51244,-,-,-,-,42.37981,-72.519424,-,-,-,-,-,-,-,-,-,-,-,-
22:6,-,-,-,-,-,-,-,-,-,-,-,-,42.382946,-72.52047,-,-,-,-,-,-,-,-,-,-,-,-
22:7,-,-,-,-,-,-,42.377472,-72.51977,-,-,-,-,42.385704,-72.524994,-,-,-,-,-,-,-,-,-,-,-,-
22:8,-,-,-,-,-,-,42.380116,-72.5193,-,-,-,-,42.38727,-72.52615,-,-,-,-,-,-,-,-,-,-,-,-
22:9,-,-,-,-,-,-,42.382618,-72.520386,-,-,-,-,42.387108,-72.52649,-,-,-,-,-,-,-,-,-,-,-,-
22:10,-,-,-,-,-,-,42.386673,-72.52245,-,-,-,-,42.387074,-72.52658,-,-,-,-,-,-,-,-,-,-,-,-
22:11,-,-,-,-,-,-,42.388153,-72.524155,-,-,-,-,42.386967,-72.526596,-,-,-,-,42.45775,-72.58148,-,-,-,-,-,-
22:12,-,-,-,-,-,-,42.391994,-72.525085,-,-,-,-,42.385292,-72.52579,-,-,-,-,42.45775,-72.58145,-,-,-,-,-,-
22:13,-,-,-,-,-,-,42.393543,-72.52634,-,-,-,-,42.383427,-72.52079,-,-,-,-,42.45963,-72.57957,-,-,-,-,-,-
22:14,-,-,-,-,-,-,42.3964,-72.52803,-,-,-,-,42.381786,-72.51963,-,-,-,-,42.456474,-72.56958,-,-,-,-,-,-
22:15,-,-,-,-,-,-,42.403812,-72.52954,-,-,-,-,42.377846,-72.520004,-,-,-,-,42.45241,-72.564,-,-,-,-,-,-
22:16,-,-,-,-,-,-,42.40631,-72.53046,-,-,-,-,42.375465,-72.51994,-,-,-,-,42.448795,-72.55831,-,-,-,-,-,-
22:17,-,-,-,-,-,-,42.405685,-72.53257,-,-,-,-,42.373386,-72.51989,-,-,-,-,42.439205,-72.54857,-,-,-,-,-,-
22:18,-,-,-,-,-,-,42.405792,-72.5325,-,-,-,-,42.372917,-72.5189,-,-,-,-,42.429058,-72.54157,-,-,-,-,-,-
22:19,-,-,-,-,-,-,42.405827,-72.53241,-,-,-,-,42.373123,-72.518906,-,-,-,-,42.415943,-72.53705,-,-,-,-,-,-
22:20,-,-,-,-,-,-,42.405792,-72.53249,-,-,-,-,42.373165,-72.518875,-,-,-,-,42.40898,-72.537964,-,-,-,-,-,-
22:21,-,-,-,-,-,-,42.405792,-72.53245,-,-,-,-,42.373142,-72.51888,-,-,-,-,42.409946,-72.53111,-,-,-,-,-,-
22:22,-,-,-,-,-,-,42.405804,-72.53247,-,-,-,-,42.36996,-72.519905,-,-,-,-,42.403515,-72.52948,-,-,-,-,-,-
22:23,-,-,-,-,-,-,42.4058,-72.53248,-,-,-,-,42.360497,-72.520836,-,-,-,-,42.396076,-72.52744,-,-,-,-,-,-
22:24,-,-,-,-,-,-,42.405804,-72.53249,-,-,-,-,42.350758,-72.519966,-,-,-,-,42.395184,-72.527054,-,-,-,-,-,-
22:25,-,-,-,-,-,-,42.405785,-72.532486,-,-,-,-,42.340935,-72.519966,-,-,-,-,42.39335,-72.52609,-,-,-,-,-,-
22:26,-,-,-,-,-,-,42.405773,-72.53249,-,-,-,-,42.33723,-72.52187,-,-,-,-,42.390858,-72.52528,-,-,-,-,-,-
22:27,-,-,-,-,-,-,42.404892,-72.531525,-,-,-,-,42.32596,-72.52448,-,-,-,-,42.387894,-72.52408,-,-,-,-,-,-
22:28,-,-,-,-,-,-,42.40326,-72.529045,-,-,-,-,42.325153,-72.528534,-,-,-,-,42.385986,-72.522484,-,-,-,-,-,-
22:29,-,-,-,-,-,-,42.397446,-72.52799,-,-,-,-,42.325336,-72.53096,-,-,-,-,42.38123,-72.51927,-,-,-,-,-,-
22:30,-,-,-,-,-,-,42.394375,-72.52654,-,-,-,-,42.32528,-72.531,-,-,-,-,42.37784,-72.52001,-,-,-,-,-,-
22:31,-,-,-,-,-,-,42.39196,-72.52546,-,-,-,-,42.325005,-72.53117,-,-,-,-,42.375942,-72.519844,-,-,-,-,-,-
22:32,-,-,-,-,-,-,42.388332,-72.524315,-,-,-,-,42.323303,-72.52833,-,-,-,-,42.37367,-72.51987,-,-,-,-,-,-
22:33,-,-,-,-,-,-,42.38619,-72.52248,-,-,-,-,42.32176,-72.5332,-,-,-,-,42.368286,-72.520065,-,-,-,-,-,-
22:34,-,-,-,-,-,-,42.384087,-72.52113,-,-,-,-,42.32015,-72.53069,-,-,-,-,42.357967,-72.52089,-,-,-,-,-,-
22:35,-,-,-,-,-,-,42.37958,-72.51971,-,-,-,-,42.314945,-72.53064,-,-,-,-,42.351715,-72.52447,-,-,-,-,-,-
22:36,-,-,-,-,-,-,42.377766,-72.52014,-,-,-,-,42.306812,-72.53067,-,-,-,-,42.35106,-72.52743,-,-,-,-,-,-
22:37,-,-,-,-,-,-,42.377796,-72.52006,-,-,-,-,42.296253,-72.53121,-,-,-,-,42.34892,-72.52888,-,-,-,-,-,-
22:38,-,-,-,-,-,-,42.37783,-72.520035,-,-,-,-,42.288208,-72.537895,-,-,-,-,42.34894,-72.528824,-,-,-,-,-,-
22:39,-,-,-,-,-,-,42.377796,-72.52015,-,-,-,-,42.283756,-72.55025,-,-,-,-,42.348915,-72.52883,-,-,-,-,-,-
22:40,-,-,-,-,-,-,42.377804,-72.52013,-,-,-,-,42.280834,-72.55751,-,-,-,-,42.34889,-72.528885,-,-,-,-,-,-
22:41,-,-,-,-,-,-,42.377678,-72.520134,-,-,-,-,42.275368,-72.56496,-,-,-,-,42.348873,-72.52888,-,-,-,-,-,-
22:42,-,-,-,-,-,-,42.37776,-72.52017,-,-,-,-,42.26645,-72.568504,-,-,-,-,42.34878,-72.52889,-,-,-,-,-,-
22:43,-,-,-,-,-,-,42.377842,-72.52003,-,-,-,-,42.26111,-72.57286,-,-,-,-,42.348457,-72.52905,-,-,-,-,-,-
22:44,-,-,-,-,-,-,42.377968,-72.52002,-,-,-,-,42.258022,-72.57294,-,-,-,-,42.35052,-72.53029,-,-,-,-,-,-
22:45,-,-,-,-,-,-,42.377815,-72.520035,-,-,-,-,42.256073,-72.57231,-,-,-,-,42.351692,-72.525154,-,-,-,-,-,-
22:46,-,-,-,-,-,-,42.37781,-72.520065,-,-,-,-,42.254208,-72.57424,-,-,-,-,42.355766,-72.520935,-,-,-,-,-,-
22:47,-,-,-,-,-,-,42.37782,-72.52005,-,-,-,-,-,-,-,-,-,-,42.36412,-72.52069,-,-,-,-,-,-
22:48,-,-,-,-,-,-,42.377773,-72.52011,-,-,-,-,-,-,-,-,-,-,42.373016,-72.519745,-,-,-,-,-,-
22:49,-,-,-,-,-,-,42.377834,-72.52004,-,-,-,-,-,-,-,-,-,-,42.377377,-72.519905,-,-,-,-,-,-
22:50,-,-,-,-,-,-,42.37785,-72.520035,-,-,-,-,-,-,-,-,-,-,42.38108,-72.5193,-,-,-,-,-,-
22:51,-,-,-,-,-,-,42.377735,-72.520096,-,-,-,-,-,-,-,-,-,-,42.38557,-72.52196,-,-,-,-,-,-
22:52,-,-,-,-,-,-,42.37781,-72.52007,-,-,-,-,-,-,-,-,-,-,42.387627,-72.52358,-,-,-,-,-,-
22:53,-,-,-,-,-,-,42.377724,-72.52022,-,-,-,-,-,-,-,-,-,-,42.38759,-72.52358,-,-,-,-,-,-
22:54,-,-,-,-,-,-,42.377712,-72.52021,-,-,-,-,-,-,-,-,-,-,42.387592,-72.52361,-,-,-,-,-,-
22:55,-,-,-,-,-,-,42.3778,-72.520134,-,-,-,-,-,-,-,-,-,-,42.387627,-72.523575,-,-,-,-,-,-
22:56,-,-,-,-,-,-,42.37781,-72.52009,-,-,-,-,42.254017,-72.576355,-,-,-,-,42.390594,-72.52512,-,-,-,-,-,-
22:57,-,-,-,-,-,-,42.377777,-72.52011,-,-,-,-,42.25498,-72.576935,-,-,-,-,42.392338,-72.52557,-,-,-,-,-,-
22:58,-,-,-,-,-,-,42.377846,-72.520065,-,-,-,-,42.25884,-72.5751,-,-,-,-,42.394947,-72.52679,-,-,-,-,-,-
22:59,-,-,-,-,-,-,42.37781,-72.520065,-,-,-,-,42.26383,-72.57216,-,-,-,-,42.402134,-72.528366,-,-,-,-,-,-
23:0,-,-,-,-,-,-,42.377857,-72.52002,-,-,-,-,42.26713,-72.56746,-,-,-,-,42.406025,-72.529724,-,-,-,-,-,-
23:1,-,-,-,-,-,-,42.377815,-72.52005,-,-,-,-,42.27671,-72.56411,-,-,-,-,42.40978,-72.53239,-,-,-,-,-,-
23:2,-,-,-,-,-,-,42.377834,-72.520096,-,-,-,-,42.281605,-72.55562,-,-,-,-,42.40913,-72.53742,-,-,-,-,-,-
23:3,-,-,-,-,-,-,-,-,-,-,-,-,42.28569,-72.54381,-,-,-,-,42.418823,-72.536804,-,-,-,-,-,-
23:4,-,-,-,-,-,-,42.37582,-72.51118,-,-,-,-,42.290096,-72.5336,-,-,-,-,42.430542,-72.54282,-,-,-,-,-,-
23:5,-,-,-,-,-,-,42.375904,-72.508385,-,-,-,-,42.300743,-72.52854,-,-,-,-,42.44118,-72.550255,-,-,-,-,-,-
23:6,-,-,-,-,-,-,42.376274,-72.50086,-,-,-,-,42.307747,-72.53058,-,-,-,-,42.44887,-72.55864,-,-,-,-,-,-
23:7,-,-,-,-,-,-,42.37312,-72.50125,-,-,-,-,42.315712,-72.53042,-,-,-,-,42.45244,-72.56403,-,-,-,-,-,-
23:8,-,-,-,-,-,-,42.37147,-72.50161,-,-,-,-,42.320225,-72.531944,-,-,-,-,42.461357,-72.57258,-,-,-,-,-,-
23:9,-,-,-,-,-,-,42.37,-72.49907,-,-,-,-,42.321102,-72.533745,-,-,-,-,42.46594,-72.57986,-,-,-,-,-,-
23:10,-,-,-,-,-,-,42.368073,-72.49477,-,-,-,-,42.322052,-72.53006,-,-,-,-,42.458103,-72.58265,-,-,-,-,-,-
23:11,-,-,-,-,-,-,42.362774,-72.48872,-,-,-,-,42.325153,-72.52916,-,-,-,-,42.457664,-72.5815,-,-,-,-,-,-
23:12,-,-,-,-,-,-,42.362812,-72.48874,-,-,-,-,42.324947,-72.53061,-,-,-,-,42.45767,-72.58151,-,-,-,-,-,-
23:13,-,-,-,-,-,-,42.36277,-72.488815,-,-,-,-,42.323277,-72.525314,-,-,-,-,42.45763,-72.58149,-,-,-,-,-,-
23:14,-,-,-,-,-,-,42.362755,-72.48884,-,-,-,-,42.33153,-72.52381,-,-,-,-,42.457603,-72.58145,-,-,-,-,-,-
23:15,-,-,-,-,-,-,42.36277,-72.4888,-,-,-,-,42.339943,-72.520195,-,-,-,-,42.457695,-72.58149,-,-,-,-,-,-
23:16,-,-,-,-,-,-,42.35939,-72.48587,-,-,-,-,42.347622,-72.52023,-,-,-,-,42.457714,-72.58142,-,-,-,-,-,-
23:17,-,-,-,-,-,-,42.35367,-72.47938,-,-,-,-,42.356968,-72.520996,-,-,-,-,42.457718,-72.58141,-,-,-,-,-,-
23:18,-,-,-,-,-,-,42.356148,-72.48114,-,-,-,-,42.366238,-72.520355,-,-,-,-,42.457706,-72.58135,-,-,-,-,-,-
23:19,-,-,-,-,-,-,42.36481,-72.49056,-,-,-,-,42.372105,-72.51909,-,-,-,-,42.457714,-72.58142,-,-,-,-,-,-
23:20,-,-,-,-,-,-,42.371235,-72.49857,-,-,-,-,42.37306,-72.51885,-,-,-,-,42.4577,-72.58147,-,-,-,-,-,-
23:21,-,-,-,-,-,-,42.369717,-72.501915,-,-,-,-,42.37322,-72.519196,-,-,-,-,42.457752,-72.58152,-,-,-,-,-,-
23:22,-,-,-,-,-,-,42.37552,-72.50058,-,-,-,-,42.376495,-72.51995,-,-,-,-,42.457813,-72.58152,-,-,-,-,-,-
23:23,-,-,-,-,-,-,42.375732,-72.50704,-,-,-,-,42.379093,-72.51984,-,-,-,-,42.45975,-72.58083,-,-,-,-,-,-
23:24,-,-,-,-,-,-,42.37588,-72.51205,-,-,-,-,42.384956,-72.521645,-,-,-,-,42.45791,-72.57109,-,-,-,-,-,-
23:25,-,-,-,-,-,-,42.375675,-72.51972,-,-,-,-,42.38567,-72.52517,-,-,-,-,42.453407,-72.565315,-,-,-,-,-,-
23:26,-,-,-,-,-,-,42.37808,-72.51989,-,-,-,-,42.38709,-72.52645,-,-,-,-,42.44721,-72.55554,-,-,-,-,-,-
23:27,-,-,-,-,-,-,42.383373,-72.520706,-,-,-,-,42.387085,-72.52661,-,-,-,-,42.437428,-72.54734,-,-,-,-,-,-
23:28,-,-,-,-,-,-,42.38772,-72.52355,-,-,-,-,42.38713,-72.52655,-,-,-,-,42.427177,-72.54023,-,-,-,-,-,-
23:29,-,-,-,-,-,-,42.39202,-72.5254,-,-,-,-,42.38721,-72.52648,-,-,-,-,42.417114,-72.53691,-,-,-,-,-,-
23:30,-,-,-,-,-,-,42.39517,-72.52691,-,-,-,-,42.387177,-72.526474,-,-,-,-,42.409004,-72.537506,-,-,-,-,-,-
23:31,-,-,-,-,-,-,42.397724,-72.52803,-,-,-,-,42.38715,-72.52644,-,-,-,-,42.409565,-72.53081,-,-,-,-,-,-
23:32,-,-,-,-,-,-,42.40427,-72.529625,-,-,-,-,42.386547,-72.526215,-,-,-,-,42.403152,-72.52913,-,-,-,-,-,-
23:33,-,-,-,-,-,-,42.40609,-72.5322,-,-,-,-,42.38582,-72.5225,-,-,-,-,42.39646,-72.527596,-,-,-,-,-,-
23:34,-,-,-,-,-,-,42.40486,-72.53158,-,-,-,-,42.38136,-72.51926,-,-,-,-,42.393406,-72.526024,-,-,-,-,-,-
23:35,-,-,-,-,-,-,42.400322,-72.52789,-,-,-,-,42.376907,-72.519936,-,-,-,-,42.393414,-72.526054,-,-,-,-,-,-
23:36,-,-,-,-,-,-,42.394825,-72.52682,-,-,-,-,42.37377,-72.51987,-,-,-,-,42.391117,-72.525276,-,-,-,-,-,-
23:37,-,-,-,-,-,-,42.39115,-72.5253,-,-,-,-,42.37296,-72.51886,-,-,-,-,42.390903,-72.52518,-,-,-,-,-,-
23:38,-,-,-,-,-,-,42.38812,-72.52419,-,-,-,-,42.37306,-72.518936,-,-,-,-,42.387787,-72.5238,-,-,-,-,-,-
23:39,-,-,-,-,-,-,42.386093,-72.52259,-,-,-,-,42.373093,-72.518845,-,-,-,-,42.383015,-72.5206,-,-,-,-,-,-
23:40,-,-,-,-,-,-,42.382507,-72.52031,-,-,-,-,42.373127,-72.51885,-,-,-,-,42.377842,-72.51997,-,-,-,-,-,-
23:41,-,-,-,-,-,-,42.377785,-72.52002,-,-,-,-,42.373165,-72.518875,-,-,-,-,42.375866,-72.51987,-,-,-,-,-,-
23:42,-,-,-,-,-,-,42.375854,-72.51492,-,-,-,-,42.369026,-72.519966,-,-,-,-,42.37084,-72.5198,-,-,-,-,-,-
23:43,-,-,-,-,-,-,42.375755,-72.50892,-,-,-,-,42.35899,-72.52084,-,-,-,-,42.36061,-72.52079,-,-,-,-,-,-
23:44,-,-,-,-,-,-,42.376236,-72.50131,-,-,-,-,42.34978,-72.51988,-,-,-,-,42.353363,-72.522644,-,-,-,-,-,-
23:45,-,-,-,-,-,-,42.373016,-72.50125,-,-,-,-,42.34054,-72.52005,-,-,-,-,42.350243,-72.52741,-,-,-,-,-,-
23:46,-,-,-,-,-,-,42.36923,-72.50172,-,-,-,-,42.335945,-72.52281,-,-,-,-,42.348927,-72.52891,-,-,-,-,-,-
23:47,-,-,-,-,-,-,42.370506,-72.49904,-,-,-,-,42.32446,-72.52466,-,-,-,-,42.348866,-72.528854,-,-,-,-,-,-
23:48,-,-,-,-,-,-,42.366646,-72.49294,-,-,-,-,42.32508,-72.52941,-,-,-,-,42.34897,-72.52892,-,-,-,-,-,-
23:49,-,-,-,-,-,-,42.361088,-72.48729,-,-,-,-,42.32526,-72.53113,-,-,-,-,42.34889,-72.528885,-,-,-,-,-,-
23:50,-,-,-,-,-,-,42.355553,-72.48042,-,-,-,-,42.325333,-72.531136,-,-,-,-,42.34889,-72.52886,-,-,-,-,-,-
23:51,-,-,-,-,-,-,42.353306,-72.47713,-,-,-,-,42.325146,-72.52978,-,-,-,-,42.348938,-72.52886,-,-,-,-,-,-
23:52,-,-,-,-,-,-,42.343987,-72.46475,-,-,-,-,42.322044,-72.52996,-,-,-,-,42.34886,-72.52884,-,-,-,-,-,-
23:53,-,-,-,-,-,-,42.3436,-72.463425,-,-,-,-,42.32036,-72.53439,-,-,-,-,42.34829,-72.530075,-,-,-,-,-,-
23:54,-,-,-,-,-,-,42.33951,-72.45804,-,-,-,-,42.318428,-72.52891,-,-,-,-,42.351437,-72.53027,-,-,-,-,-,-
23:55,-,-,-,-,-,-,42.33032,-72.45118,-,-,-,-,42.30968,-72.52955,-,-,-,-,42.35159,-72.52584,-,-,-,-,-,-
23:56,-,-,-,-,-,-,42.325054,-72.43722,-,-,-,-,42.302486,-72.52767,-,-,-,-,42.355755,-72.520966,-,-,-,-,-,-
23:57,-,-,-,-,-,-,42.31839,-72.42657,-,-,-,-,42.290035,-72.53365,-,-,-,-,42.36448,-72.520615,-,-,-,-,-,-
23:58,-,-,-,-,-,-,42.308525,-72.421936,-,-,-,-,42.285435,-72.545456,-,-,-,-,42.372982,-72.5198,-,-,-,-,-,-
23:59,-,-,-,-,-,-,42.29932,-72.41672,-,-,-,-,42.281452,-72.556076,-,-,-,-,42.375614,-72.51981,-,-,-,-,-,-
