2007-11-04,3027 X,3027 Y,3028 X,3028 Y,3029 X,3029 Y,3030 X,3030 Y,3031 X,3031 Y,3032 X,3032 Y,3033 X,3033 Y,3034 X,3034 Y,3035 X,3035 Y,3036 X,3036 Y,3037 X,3037 Y,3039 X,3039 Y,3040 X,3040 Y,3041 X,3041 Y,3103 X,3103 Y
21:25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32872,-72.62432,-,-,42.255795,-72.57239,-,-,-,-,-,-,-,-
21:26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.33585,-72.61844,-,-,42.254272,-72.5742,-,-,-,-,-,-,-,-
21:27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.33809,-72.60763,-,-,42.2542,-72.5742,-,-,-,-,-,-,-,-
21:28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.336113,-72.59723,-,-,-,-,-,-,-,-,-,-,-,-
21:29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.33428,-72.58493,-,-,-,-,-,-,-,-,-,-,-,-
21:30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.33104,-72.57427,-,-,-,-,-,-,-,-,-,-,-,-
21:31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.3302,-72.56308,-,-,-,-,-,-,-,-,-,-,-,-
21:32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.3228,-72.55307,-,-,-,-,-,-,-,-,-,-,-,-
21:33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.319603,-72.5408,-,-,-,-,-,-,-,-,-,-,-,-
21:34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.320877,-72.53393,-,-,-,-,-,-,-,-,-,-,-,-
21:35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.321747,-72.53265,-,-,-,-,-,-,-,-,-,-,-,-
21:36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32259,-72.528885,-,-,42.25421,-72.5741,-,-,-,-,-,-,-,-
21:37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.325127,-72.5301,-,-,-,-,-,-,-,-,-,-,-,-
21:38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.25614,-72.5765,-,-,-,-,-,-,-,-
21:39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.26136,-72.57276,-,-,-,-,-,-,-,-
21:40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.26656,-72.56891,-,-,-,-,-,-,-,-
21:41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.275196,-72.56489,-,-,-,-,-,-,-,-
21:42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.280895,-72.55749,-,-,-,-,-,-,-,-
21:43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.28516,-72.546844,-,-,-,-,-,-,-,-
21:44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.325153,-72.52923,-,-,42.289234,-72.53528,-,-,-,-,-,-,-,-
21:45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32195,-72.53178,-,-,42.299503,-72.52944,-,-,-,-,-,-,-,-
21:46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32178,-72.534325,-,-,42.306953,-72.530655,-,-,-,-,-,-,-,-
21:47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32086,-72.534325,-,-,42.315792,-72.53039,-,-,-,-,-,-,-,-
21:48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.319473,-72.528244,-,-,42.32016,-72.53054,-,-,-,-,-,-,-,-
21:49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.31234,-72.53039,-,-,42.321762,-72.53371,-,-,-,-,-,-,-,-
21:50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.30405,-72.52781,-,-,42.322334,-72.52942,-,-,-,-,-,-,-,-
21:51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.294247,-72.53122,-,-,42.32522,-72.5306,-,-,-,-,-,-,-,-
21:52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.28611,-72.542366,-,-,42.324963,-72.53114,-,-,-,-,-,-,-,-
21:53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.282764,-72.55284,-,-,42.323433,-72.52605,-,-,-,-,-,-,-,-
21:54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.277607,-72.56241,-,-,42.32958,-72.52403,-,-,-,-,-,-,-,-
21:55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.268116,-72.56672,-,-,42.33836,-72.52107,-,-,-,-,-,-,-,-
21:56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.262547,-72.57245,-,-,42.340805,-72.51993,-,-,-,-,-,-,-,-
21:57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.258183,-72.573524,-,-,42.347836,-72.52017,-,-,-,-,-,-,-,-
21:58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.256565,-72.572136,-,-,42.355747,-72.52085,-,-,-,-,-,-,-,-
21:59,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.254288,-72.57396,-,-,42.364937,-72.520546,-,-,-,-,-,-,-,-
22:0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.254345,-72.57381,-,-,42.37231,-72.51959,-,-,-,-,-,-,-,-
22:1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.25402,-72.57425,-,-,42.373123,-72.518845,-,-,-,-,-,-,-,-
22:2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.25419,-72.576965,-,-,42.37526,-72.519844,-,-,-,-,-,-,-,-
22:3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.257706,-72.575874,-,-,42.3775,-72.51986,-,-,-,-,-,-,-,-
22:4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.260063,-72.5736,-,-,42.380795,-72.51933,-,-,-,-,-,-,-,-
22:5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.26667,-72.57019,-,-,42.381947,-72.51972,-,-,-,-,-,-,-,-
22:6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.274185,-72.564995,-,-,42.385906,-72.52228,-,-,-,-,-,-,-,-
22:7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.281338,-72.55645,-,-,42.38713,-72.52578,-,-,-,-,-,-,-,-
22:8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.28564,-72.544426,-,-,42.38703,-72.52653,-,-,-,-,-,-,-,-
22:9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.290165,-72.533455,-,-,42.387028,-72.52652,-,-,-,-,-,-,-,-
22:10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.29973,-72.52912,-,-,42.38705,-72.52646,-,-,-,-,-,-,-,-
22:11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.30852,-72.530014,-,-,42.387074,-72.526436,-,-,-,-,-,-,-,-
22:12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.31734,-72.52981,-,-,42.385548,-72.5243,-,-,-,-,-,-,-,-
22:13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32019,-72.534065,-,-,42.38254,-72.5203,-,-,-,-,-,-,-,-
22:14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.321556,-72.53416,-,-,42.377853,-72.519966,-,-,-,-,-,-,-,-
22:15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.322212,-72.52946,-,-,42.376076,-72.51983,-,-,-,-,-,-,-,-
22:16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.325104,-72.530365,-,-,42.373386,-72.51985,-,-,-,-,-,-,-,-
22:17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32513,-72.531166,-,-,42.37313,-72.518845,-,-,-,-,-,-,-,-
22:18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32392,-72.52849,-,-,42.373203,-72.51886,-,-,-,-,-,-,-,-
22:19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32175,-72.53129,-,-,42.373077,-72.518776,-,-,-,-,-,-,-,-
22:20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.320858,-72.53358,-,-,42.373184,-72.51879,-,-,-,-,-,-,-,-
22:21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32049,-72.5364,-,-,42.373287,-72.51945,-,-,-,-,-,-,-,-
22:22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.321342,-72.55018,-,-,42.366383,-72.5203,-,-,-,-,-,-,-,-
22:23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32789,-72.55919,-,-,42.357224,-72.52097,-,-,-,-,-,-,-,-
22:24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.329494,-72.56976,-,-,42.354946,-72.52076,-,-,-,-,-,-,-,-
22:25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.333168,-72.579414,-,-,42.346996,-72.52037,-,-,-,-,-,-,-,-
22:26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.33435,-72.58989,-,-,42.342678,-72.52011,-,-,-,-,-,-,-,-
22:27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.33717,-72.60483,-,-,42.340145,-72.52012,-,-,-,-,-,-,-,-
22:28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.338875,-72.61205,-,-,42.33367,-72.52346,-,-,-,-,-,-,-,-
22:29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.33383,-72.6207,-,-,42.32326,-72.52477,-,-,-,-,-,-,-,-
22:30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.3281,-72.62461,-,-,42.325073,-72.52999,-,-,-,-,-,-,-,-
22:31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.322083,-72.62616,-,-,42.324966,-72.53078,-,-,-,-,-,-,-,-
22:32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.31953,-72.629524,-,-,42.32221,-72.52965,-,-,-,-,-,-,-,-
22:33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.317757,-72.63206,-,-,42.321465,-72.5343,-,-,-,-,-,-,-,-
22:34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.31756,-72.63366,-,-,42.3195,-72.52855,-,-,-,-,-,-,-,-
22:35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.319378,-72.63711,-,-,42.313274,-72.53078,-,-,-,-,-,-,-,-
22:36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.319447,-72.63751,-,-,42.305325,-72.52876,-,-,-,-,-,-,-,-
22:37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.295692,-72.531235,-,-,-,-,-,-,-,-
22:38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.287373,-72.53929,-,-,-,-,-,-,-,-
22:39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.283436,-72.551216,-,-,-,-,-,-,-,-
22:40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.2787,-72.560074,-,-,-,-,-,-,-,-
22:41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.271446,-72.565796,-,-,-,-,-,-,-,-
22:42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.317795,-72.63175,-,-,42.266724,-72.57092,-,-,-,-,-,-,-,-
22:43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.319252,-72.62965,-,-,42.259747,-72.57407,-,-,-,-,-,-,-,-
22:44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.321503,-72.62701,-,-,42.25797,-72.57261,-,-,-,-,-,-,-,-
22:45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32599,-72.62506,-,-,42.25434,-72.573654,-,-,-,-,-,-,-,-
22:46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.332417,-72.62146,-,-,42.254242,-72.5743,-,-,-,-,-,-,-,-
22:47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.33593,-72.618195,-,-,42.254208,-72.57424,-,-,-,-,-,-,-,-
22:48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.33795,-72.6076,-,-,42.254246,-72.57424,-,-,-,-,-,-,-,-
22:49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.335472,-72.59574,-,-,42.254234,-72.57422,-,-,-,-,-,-,-,-
22:50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.33398,-72.58367,-,-,42.254204,-72.57426,-,-,-,-,-,-,-,-
22:51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.331135,-72.57494,-,-,42.25417,-72.5742,-,-,-,-,-,-,-,-
22:52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.329697,-72.56156,-,-,42.254158,-72.57421,-,-,-,-,-,-,-,-
22:53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32224,-72.55227,-,-,42.254215,-72.57422,-,-,-,-,-,-,-,-
22:54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.319576,-72.539505,-,-,42.254208,-72.57423,-,-,-,-,-,-,-,-
22:55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32093,-72.53353,-,-,42.25419,-72.57421,-,-,-,-,-,-,-,-
22:56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32178,-72.53089,-,-,42.253548,-72.57468,-,-,-,-,-,-,-,-
22:57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32339,-72.528244,-,-,42.254276,-72.57716,-,-,-,-,-,-,-,-
22:58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32514,-72.531075,-,-,42.259014,-72.57502,-,-,-,-,-,-,-,-
22:59,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.325314,-72.5311,-,-,42.265503,-72.57175,-,-,-,-,-,-,-,-
23:0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.325233,-72.530914,-,-,42.27041,-72.56588,-,-,-,-,-,-,-,-
23:1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32539,-72.53111,-,-,42.278397,-72.56079,-,-,-,-,-,-,-,-
23:2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.324993,-72.52873,-,-,42.282738,-72.55266,-,-,-,-,-,-,-,-
23:3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.321888,-72.530075,-,-,42.286835,-72.54046,-,-,-,-,-,-,-,-
23:4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.320774,-72.53428,-,-,42.292976,-72.53172,-,-,-,-,-,-,-,-
23:5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32021,-72.53394,-,-,42.302536,-72.527725,-,-,-,-,-,-,-,-
23:6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.318794,-72.52817,-,-,42.30908,-72.52955,-,-,-,-,-,-,-,-
23:7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.311005,-72.52994,-,-,42.318233,-72.52918,-,-,-,-,-,-,-,-
23:8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.303654,-72.527504,-,-,42.320316,-72.53261,-,-,-,-,-,-,-,-
23:9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.292965,-72.5315,-,-,42.32172,-72.53302,-,-,-,-,-,-,-,-
23:10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.286415,-72.54121,-,-,42.32342,-72.52834,-,-,-,-,-,-,-,-
23:11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.282387,-72.553246,-,-,42.32529,-72.53082,-,-,-,-,-,-,-,-
23:12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.27679,-72.56355,-,-,42.325146,-72.52893,-,-,-,-,-,-,-,-
23:13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.268654,-72.56626,-,-,42.324245,-72.52463,-,-,-,-,-,-,-,-
23:14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.26342,-72.57232,-,-,42.334984,-72.52324,-,-,-,-,-,-,-,-
23:15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.25847,-72.57444,-,-,42.34078,-72.51996,-,-,-,-,-,-,-,-
23:16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.25654,-72.57215,-,-,42.34847,-72.520065,-,-,-,-,-,-,-,-
23:17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.25408,-72.57385,-,-,42.35664,-72.520996,-,-,-,-,-,-,-,-
23:18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.254166,-72.57421,-,-,42.365868,-72.52042,-,-,-,-,-,-,-,-
23:19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.254124,-72.57429,-,-,42.37232,-72.5196,-,-,-,-,-,-,-,-
23:20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.25429,-72.574425,-,-,42.37307,-72.51882,-,-,-,-,-,-,-,-
23:21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.254124,-72.57417,-,-,42.373177,-72.51901,-,-,-,-,-,-,-,-
23:22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.254128,-72.574135,-,-,42.375538,-72.5198,-,-,-,-,-,-,-,-
23:23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.25411,-72.57419,-,-,42.37725,-72.5198,-,-,-,-,-,-,-,-
23:24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.25402,-72.57629,-,-,42.381374,-72.51926,-,-,-,-,-,-,-,-
23:25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.257732,-72.575935,-,-,42.38531,-72.52181,-,-,-,-,-,-,-,-
23:26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.26136,-72.57276,-,-,42.386486,-72.525475,-,-,-,-,-,-,-,-
23:27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.267,-72.56761,-,-,42.387085,-72.52649,-,-,-,-,-,-,-,-
23:28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.2759,-72.56483,-,-,42.38713,-72.526436,-,-,-,-,-,-,-,-
23:29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.281876,-72.55534,-,-,42.3871,-72.52651,-,-,-,-,-,-,-,-
23:30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.285927,-72.54313,-,-,42.3871,-72.52648,-,-,-,-,-,-,-,-
23:31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.29004,-72.53373,-,-,42.386135,-72.52606,-,-,-,-,-,-,-,-
23:32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.301342,-72.5282,-,-,42.385223,-72.52169,-,-,-,-,-,-,-,-
23:33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.309975,-72.52947,-,-,42.379948,-72.51947,-,-,-,-,-,-,-,-
23:34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.318134,-72.52933,-,-,42.377377,-72.51992,-,-,-,-,-,-,-,-
23:35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.320507,-72.5344,-,-,42.374527,-72.51984,-,-,-,-,-,-,-,-
23:36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.321426,-72.53427,-,-,42.372196,-72.51951,-,-,-,-,-,-,-,-
23:37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32228,-72.52968,-,-,42.37306,-72.51878,-,-,-,-,-,-,-,-
23:38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32516,-72.52918,-,-,42.37309,-72.518814,-,-,-,-,-,-,-,-
23:39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.324986,-72.53072,-,-,42.373005,-72.51875,-,-,-,-,-,-,-,-
23:40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.322536,-72.52894,-,-,42.373066,-72.5188,-,-,-,-,-,-,-,-
23:41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.321785,-72.53359,-,-,42.37325,-72.51943,-,-,-,-,-,-,-,-
23:42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.321182,-72.53421,-,-,42.37132,-72.5198,-,-,-,-,-,-,-,-
23:43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.31956,-72.541435,-,-,42.362854,-72.5207,-,-,-,-,-,-,-,-
23:44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.324947,-72.555725,-,-,42.354404,-72.520615,-,-,-,-,-,-,-,-
23:45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.329845,-72.56508,-,-,42.34552,-72.52045,-,-,-,-,-,-,-,-
23:46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.33174,-72.57677,-,-,42.337246,-72.521805,-,-,-,-,-,-,-,-
23:47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.3343,-72.585266,-,-,42.327236,-72.524315,-,-,-,-,-,-,-,-
23:48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.335903,-72.5965,-,-,42.325047,-72.52745,-,-,-,-,-,-,-,-
23:49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.338135,-72.60782,-,-,42.325317,-72.53104,-,-,-,-,-,-,-,-
23:50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.339577,-72.6085,-,-,42.32529,-72.53094,-,-,-,-,-,-,-,-
23:51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.336304,-72.61804,-,-,42.32495,-72.530785,-,-,-,-,-,-,-,-
23:52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.330235,-72.62352,-,-,42.322342,-72.529396,-,-,-,-,-,-,-,-
23:53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.324738,-72.62518,-,-,42.32192,-72.53158,-,-,-,-,-,-,-,-
23:54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.3197,-72.62954,-,-,42.32109,-72.533615,-,-,-,-,-,-,-,-
23:55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.318066,-72.63184,-,-,42.32017,-72.530235,-,-,-,-,-,-,-,-
23:56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.319935,-72.63778,-,-,42.314865,-72.530754,-,-,-,-,-,-,-,-
23:57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.319332,-72.636795,-,-,42.306248,-72.53032,-,-,-,-,-,-,-,-
23:58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.317654,-72.63429,-,-,42.29683,-72.531235,-,-,-,-,-,-,-,-
23:59,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.31933,-72.63009,-,-,42.288815,-72.53668,-,-,-,-,-,-,-,-
